Date,Open,High,Low,Close,Volume,Adj Close
2012-01-05,7.85,7.85,7.85,7.85,000,7.52
2012-01-04,7.95,7.95,7.95,7.95,000,7.61
2012-01-03,8.04,8.04,8.04,8.04,000,7.70
2011-12-30,7.83,7.83,7.83,7.83,000,7.50
2011-12-29,7.78,7.78,7.78,7.78,000,7.45
2011-12-28,7.76,7.76,7.76,7.76,000,7.43
2011-12-27,7.84,7.84,7.84,7.84,000,7.51
2011-12-23,7.83,7.83,7.83,7.83,000,7.50
2011-12-22,7.78,7.78,7.78,7.78,000,7.45
2011-12-21,7.69,7.69,7.69,7.69,000,7.37
2011-12-20,7.74,7.74,7.74,7.74,000,7.41
2011-12-19,7.55,7.55,7.55,7.55,000,7.23
2011-12-16,7.63,7.63,7.63,7.63,000,7.31
2011-12-15,7.64,7.64,7.64,7.64,000,7.32
2011-12-14,7.57,7.57,7.57,7.57,000,7.25
2011-12-13,7.68,7.68,7.68,7.68,000,7.36
2011-12-12,7.70,7.70,7.70,7.70,000,7.38
2011-12-09,7.96,7.96,7.96,7.96,000,7.62
2011-12-08,8.15,8.15,8.15,8.15,000,7.64
2011-12-07,8.29,8.29,8.29,8.29,000,7.77
2011-12-06,8.29,8.29,8.29,8.29,000,7.77
2011-12-05,8.46,8.46,8.46,8.46,000,7.93
2011-12-02,8.41,8.41,8.41,8.41,000,7.88
2011-12-01,8.42,8.42,8.42,8.42,000,7.89
2011-11-30,8.40,8.40,8.40,8.40,000,7.87
2011-11-29,7.98,7.98,7.98,7.98,000,7.48
2011-11-28,7.99,7.99,7.99,7.99,000,7.49
2011-11-25,7.67,7.67,7.67,7.67,000,7.19
2011-11-23,7.64,7.64,7.64,7.64,000,7.16
2011-11-22,7.82,7.82,7.82,7.82,000,7.33
2011-11-21,7.80,7.80,7.80,7.80,000,7.31
2011-11-18,8.11,8.11,8.11,8.11,000,7.60
2011-11-17,8.19,8.19,8.19,8.19,000,7.68
2011-11-16,8.29,8.29,8.29,8.29,000,7.77
2011-11-15,8.30,8.30,8.30,8.30,000,7.78
2011-11-14,8.35,8.35,8.35,8.35,000,7.83
2011-11-11,8.42,8.42,8.42,8.42,000,7.89
2011-11-10,8.31,8.31,8.31,8.31,000,7.79
2011-11-09,8.24,8.24,8.24,8.24,000,7.72
2011-11-08,8.60,8.60,8.60,8.60,000,8.06
2011-11-07,8.49,8.49,8.49,8.49,000,7.96
2011-11-04,8.39,8.39,8.39,8.39,000,7.87
2011-11-03,8.46,8.46,8.46,8.46,000,7.93
2011-11-02,8.32,8.32,8.32,8.32,000,7.80
2011-11-01,8.11,8.11,8.11,8.11,000,7.60
2011-10-31,8.37,8.37,8.37,8.37,000,7.85
2011-10-28,8.67,8.67,8.67,8.67,000,8.13
2011-10-27,8.58,8.58,8.58,8.58,000,8.04
2011-10-26,8.25,8.25,8.25,8.25,000,7.73
2011-10-25,8.17,8.17,8.17,8.17,000,7.66
2011-10-24,8.15,8.15,8.15,8.15,000,7.64
2011-10-21,7.92,7.92,7.92,7.92,000,7.42
2011-10-20,7.72,7.72,7.72,7.72,000,7.24
2011-10-19,7.87,7.87,7.87,7.87,000,7.38
2011-10-18,7.93,7.93,7.93,7.93,000,7.43
2011-10-17,7.92,7.92,7.92,7.92,000,7.42
2011-10-14,8.06,8.06,8.06,8.06,000,7.56
2011-10-13,7.94,7.94,7.94,7.94,000,7.44
2011-10-12,8.03,8.03,8.03,8.03,000,7.53
2011-10-11,7.84,7.84,7.84,7.84,000,7.35
2011-10-10,7.89,7.89,7.89,7.89,000,7.40
2011-10-07,7.61,7.61,7.61,7.61,000,7.13
2011-10-06,7.55,7.55,7.55,7.55,000,7.08
2011-10-05,7.33,7.33,7.33,7.33,000,6.87
2011-10-04,7.27,7.27,7.27,7.27,000,6.82
2011-10-03,7.41,7.41,7.41,7.41,000,6.95
2011-09-30,7.56,7.56,7.56,7.56,000,7.09
2011-09-29,7.74,7.74,7.74,7.74,000,7.26
2011-09-28,7.72,7.72,7.72,7.72,000,7.24
2011-09-27,7.85,7.85,7.85,7.85,000,7.36
2011-09-26,7.51,7.51,7.51,7.51,000,7.04
2011-09-23,7.48,7.48,7.48,7.48,000,7.01
2011-09-22,7.56,7.56,7.56,7.56,000,7.09
2011-09-21,8.09,8.09,8.09,8.09,000,7.58
2011-09-20,8.34,8.34,8.34,8.34,000,7.82
2011-09-19,8.28,8.28,8.28,8.28,000,7.76
2011-09-16,8.51,8.51,8.51,8.51,000,7.98
2011-09-15,8.54,8.54,8.54,8.54,000,8.01
2011-09-14,8.43,8.43,8.43,8.43,000,7.90
2011-09-13,8.46,8.46,8.46,8.46,000,7.93
2011-09-12,8.33,8.33,8.33,8.33,000,7.81
2011-09-09,8.56,8.56,8.56,8.56,000,8.02
2011-09-08,8.81,8.81,8.81,8.81,000,8.26
2011-09-07,8.78,8.78,8.78,8.78,000,8.23
2011-09-06,8.52,8.52,8.52,8.52,000,7.99
2011-09-02,8.75,8.75,8.75,8.75,000,8.20
2011-09-01,8.95,8.95,8.95,8.95,000,8.39
2011-08-31,8.96,8.96,8.96,8.96,000,8.40
2011-08-30,8.72,8.72,8.72,8.72,000,8.17
2011-08-29,8.67,8.67,8.67,8.67,000,8.13
2011-08-26,8.41,8.41,8.41,8.41,000,7.88
2011-08-25,8.33,8.33,8.33,8.33,000,7.81
2011-08-24,8.38,8.38,8.38,8.38,000,7.86
2011-08-23,8.39,8.39,8.39,8.39,000,7.87
2011-08-22,8.37,8.37,8.37,8.37,000,7.85
2011-08-19,8.33,8.33,8.33,8.33,000,7.81
2011-08-18,8.31,8.31,8.31,8.31,000,7.79
2011-08-17,8.65,8.65,8.65,8.65,000,8.11
2011-08-16,8.54,8.54,8.54,8.54,000,8.01
2011-08-15,8.67,8.67,8.67,8.67,000,8.13
2011-08-12,8.44,8.44,8.44,8.44,000,7.91
2011-08-11,8.34,8.34,8.34,8.34,000,7.82
2011-08-10,8.04,8.04,8.04,8.04,000,7.54
2011-08-09,8.30,8.30,8.30,8.30,000,7.78
2011-08-08,8.24,8.24,8.24,8.24,000,7.72
2011-08-05,8.97,8.97,8.97,8.97,000,8.41
2011-08-04,9.01,9.01,9.01,9.01,000,8.45
2011-08-03,9.49,9.49,9.49,9.49,000,8.90
2011-08-02,9.61,9.61,9.61,9.61,000,9.01
2011-08-01,9.72,9.72,9.72,9.72,000,9.11
2011-07-29,9.67,9.67,9.67,9.67,000,9.07
2011-07-28,9.67,9.67,9.67,9.67,000,9.07
2011-07-27,9.70,9.70,9.70,9.70,000,9.09
2011-07-26,9.80,9.80,9.80,9.80,000,9.19
2011-07-25,9.74,9.74,9.74,9.74,000,9.13
2011-07-22,9.73,9.73,9.73,9.73,000,9.12
2011-07-21,9.76,9.76,9.76,9.76,000,9.15
2011-07-20,9.57,9.57,9.57,9.57,000,8.97
2011-07-19,9.51,9.51,9.51,9.51,000,8.92
2011-07-18,9.42,9.42,9.42,9.42,000,8.83
2011-07-15,9.64,9.64,9.64,9.64,000,9.04
2011-07-14,9.64,9.64,9.64,9.64,000,9.04
2011-07-13,9.67,9.67,9.67,9.67,000,9.07
2011-07-12,9.49,9.49,9.49,9.49,000,8.90
2011-07-11,9.51,9.51,9.51,9.51,000,8.92
2011-07-08,9.74,9.74,9.74,9.74,000,9.13
2011-07-07,9.91,9.91,9.91,9.91,000,9.29
2011-07-06,9.73,9.73,9.73,9.73,000,9.12
2011-07-05,9.77,9.77,9.77,9.77,000,9.16
2011-07-01,9.75,9.75,9.75,9.75,000,9.14
2011-06-30,9.64,9.64,9.64,9.64,000,9.04
2011-06-29,9.55,9.55,9.55,9.55,000,8.95
2011-06-28,9.41,9.41,9.41,9.41,000,8.82
2011-06-27,9.28,9.28,9.28,9.28,000,8.70
2011-06-24,9.25,9.25,9.25,9.25,000,8.67
2011-06-23,9.22,9.22,9.22,9.22,000,8.64
2011-06-22,9.41,9.41,9.41,9.41,000,8.82
2011-06-21,9.47,9.47,9.47,9.47,000,8.88
2011-06-20,9.34,9.34,9.34,9.34,000,8.76
2011-06-17,9.41,9.41,9.41,9.41,000,8.82
2011-06-16,9.38,9.38,9.38,9.38,000,8.79
2011-06-15,9.45,9.45,9.45,9.45,000,8.86
2011-06-14,9.60,9.60,9.60,9.60,000,9.00
2011-06-13,9.57,9.57,9.57,9.57,000,8.97
2011-06-10,9.60,9.60,9.60,9.60,000,9.00
2011-06-09,9.73,9.73,9.73,9.73,000,9.12
2011-06-08,9.69,9.69,9.69,9.69,000,9.08
