Date,Open,High,Low,Close,Volume,Adj Close
2014-01-03,30.50,30.50,30.50,30.50,000,30.50
2014-01-02,30.54,30.54,30.54,30.54,000,30.54
2013-12-31,31.25,31.25,31.25,31.25,000,31.25
2013-12-30,31.10,31.10,31.10,31.10,000,31.10
2013-12-27,31.09,31.09,31.09,31.09,000,31.09
2013-12-26,30.81,30.81,30.81,30.81,000,30.81
2013-12-24,30.84,30.84,30.84,30.84,000,30.79
2013-12-23,30.83,30.83,30.83,30.83,000,30.78
2013-12-20,30.51,30.51,30.51,30.51,000,30.46
2013-12-19,30.68,30.68,30.68,30.68,000,30.63
2013-12-18,30.69,30.69,30.69,30.69,000,30.64
2013-12-17,30.56,30.56,30.56,30.56,000,30.51
2013-12-16,30.65,30.65,30.65,30.65,000,30.60
2013-12-13,30.54,30.54,30.54,30.54,000,30.49
2013-12-12,30.50,30.50,30.50,30.50,000,30.45
2013-12-11,30.52,30.52,30.52,30.52,000,30.47
2013-12-10,31.10,31.10,31.10,31.10,000,31.05
2013-12-09,31.01,31.01,31.01,31.01,000,30.96
2013-12-06,30.78,30.78,30.78,30.78,000,30.73
2013-12-05,37.44,37.44,37.44,37.44,000,30.48
2013-12-04,37.24,37.24,37.24,37.24,000,30.32
2013-12-03,37.58,37.58,37.58,37.58,000,30.59
2013-12-02,37.96,37.96,37.96,37.96,000,30.90
2013-11-29,39.00,39.00,39.00,39.00,000,31.75
2013-11-27,38.73,38.73,38.73,38.73,000,31.53
2013-11-26,38.78,38.78,38.78,38.78,000,31.57
2013-11-25,39.13,39.13,39.13,39.13,000,31.86
2013-11-22,39.64,39.64,39.64,39.64,000,32.27
2013-11-21,39.28,39.28,39.28,39.28,000,31.98
2013-11-20,39.42,39.42,39.42,39.42,000,32.09
2013-11-19,39.79,39.79,39.79,39.79,000,32.39
2013-11-18,40.31,40.31,40.31,40.31,000,32.82
2013-11-15,39.76,39.76,39.76,39.76,000,32.37
2013-11-14,39.32,39.32,39.32,39.32,000,32.01
2013-11-13,38.58,38.58,38.58,38.58,000,31.41
2013-11-12,38.33,38.33,38.33,38.33,000,31.20
2013-11-11,38.60,38.60,38.60,38.60,000,31.42
2013-11-08,38.85,38.85,38.85,38.85,000,31.63
2013-11-07,39.33,39.33,39.33,39.33,000,32.02
2013-11-06,40.00,40.00,40.00,40.00,000,32.56
2013-11-05,39.99,39.99,39.99,39.99,000,32.56
2013-11-04,40.86,40.86,40.86,40.86,000,33.26
2013-11-01,40.53,40.53,40.53,40.53,000,33.00
2013-10-31,40.80,40.80,40.80,40.80,000,33.21
2013-10-30,41.24,41.24,41.24,41.24,000,33.57
2013-10-29,41.26,41.26,41.26,41.26,000,33.59
2013-10-28,41.28,41.28,41.28,41.28,000,33.61
2013-10-25,40.79,40.79,40.79,40.79,000,33.21
2013-10-24,40.61,40.61,40.61,40.61,000,33.06
2013-10-23,40.74,40.74,40.74,40.74,000,33.17
2013-10-22,41.38,41.38,41.38,41.38,000,33.69
2013-10-21,41.06,41.06,41.06,41.06,000,33.43
2013-10-18,40.95,40.95,40.95,40.95,000,33.34
2013-10-17,41.08,41.08,41.08,41.08,000,33.44
2013-10-16,40.73,40.73,40.73,40.73,000,33.16
2013-10-15,40.43,40.43,40.43,40.43,000,32.91
2013-10-14,40.61,40.61,40.61,40.61,000,33.06
2013-10-11,40.38,40.38,40.38,40.38,000,32.87
2013-10-10,40.13,40.13,40.13,40.13,000,32.67
2013-10-09,39.38,39.38,39.38,39.38,000,32.06
2013-10-08,39.36,39.36,39.36,39.36,000,32.04
2013-10-07,39.69,39.69,39.69,39.69,000,32.31
2013-10-04,39.86,39.86,39.86,39.86,000,32.45
2013-10-03,39.77,39.77,39.77,39.77,000,32.38
2013-10-02,40.02,40.02,40.02,40.02,000,32.58
2013-10-01,39.83,39.83,39.83,39.83,000,32.43
2013-09-30,39.49,39.49,39.49,39.49,000,32.15
2013-09-27,39.63,39.63,39.63,39.63,000,32.26
2013-09-26,39.91,39.91,39.91,39.91,000,32.49
2013-09-25,40.20,40.20,40.20,40.20,000,32.73
2013-09-24,40.44,40.44,40.44,40.44,000,32.92
2013-09-23,40.60,40.60,40.60,40.60,000,33.05
2013-09-20,40.03,40.03,40.03,40.03,000,32.59
2013-09-19,40.78,40.78,40.78,40.78,000,33.20
2013-09-18,40.84,40.84,40.84,40.84,000,33.25
2013-09-17,39.57,39.57,39.57,39.57,000,32.21
2013-09-16,39.34,39.34,39.34,39.34,000,32.03
2013-09-13,39.13,39.13,39.13,39.13,000,31.86
2013-09-12,39.10,39.10,39.10,39.10,000,31.83
2013-09-11,39.58,39.58,39.58,39.58,000,32.22
2013-09-10,39.46,39.46,39.46,39.46,000,32.12
2013-09-09,39.21,39.21,39.21,39.21,000,31.92
2013-09-06,38.27,38.27,38.27,38.27,000,31.16
2013-09-05,37.61,37.61,37.61,37.61,000,30.62
2013-09-04,36.99,36.99,36.99,36.99,000,30.11
2013-09-03,36.80,36.80,36.80,36.80,000,29.96
2013-08-30,36.60,36.60,36.60,36.60,000,29.80
2013-08-29,36.46,36.46,36.46,36.46,000,29.68
2013-08-28,36.57,36.57,36.57,36.57,000,29.77
2013-08-27,36.63,36.63,36.63,36.63,000,29.82
2013-08-26,37.26,37.26,37.26,37.26,000,30.33
2013-08-23,37.87,37.87,37.87,37.87,000,30.83
2013-08-22,36.98,36.98,36.98,36.98,000,30.11
2013-08-21,36.56,36.56,36.56,36.56,000,29.76
2013-08-20,37.31,37.31,37.31,37.31,000,30.37
2013-08-19,37.32,37.32,37.32,37.32,000,30.38
2013-08-16,37.89,37.89,37.89,37.89,000,30.85
2013-08-15,38.56,38.56,38.56,38.56,000,31.39
2013-08-14,38.74,38.74,38.74,38.74,000,31.54
2013-08-13,38.89,38.89,38.89,38.89,000,31.66
2013-08-12,38.96,38.96,38.96,38.96,000,31.72
2013-08-09,39.19,39.19,39.19,39.19,000,31.90
2013-08-08,38.98,38.98,38.98,38.98,000,31.73
2013-08-07,38.08,38.08,38.08,38.08,000,31.00
2013-08-06,38.25,38.25,38.25,38.25,000,31.14
2013-08-05,38.58,38.58,38.58,38.58,000,31.41
2013-08-02,38.95,38.95,38.95,38.95,000,31.71
2013-08-01,38.78,38.78,38.78,38.78,000,31.57
2013-07-31,38.35,38.35,38.35,38.35,000,31.22
2013-07-30,38.24,38.24,38.24,38.24,000,31.13
2013-07-29,38.51,38.51,38.51,38.51,000,31.35
2013-07-26,39.06,39.06,39.06,39.06,000,31.80
2013-07-25,39.14,39.14,39.14,39.14,000,31.86
2013-07-24,39.02,39.02,39.02,39.02,000,31.77
2013-07-23,39.52,39.52,39.52,39.52,000,32.17
2013-07-22,39.00,39.00,39.00,39.00,000,31.75
2013-07-19,38.57,38.57,38.57,38.57,000,31.40
2013-07-18,38.88,38.88,38.88,38.88,000,31.65
2013-07-17,38.79,38.79,38.79,38.79,000,31.58
2013-07-16,38.22,38.22,38.22,38.22,000,31.11
2013-07-15,38.42,38.42,38.42,38.42,000,31.28
2013-07-12,37.64,37.64,37.64,37.64,000,30.64
2013-07-11,37.89,37.89,37.89,37.89,000,30.85
2013-07-10,37.03,37.03,37.03,37.03,000,30.15
2013-07-09,37.40,37.40,37.40,37.40,000,30.45
2013-07-08,37.33,37.33,37.33,37.33,000,30.39
2013-07-05,37.40,37.40,37.40,37.40,000,30.45
2013-07-03,37.84,37.84,37.84,37.84,000,30.81
2013-07-02,38.03,38.03,38.03,38.03,000,30.96
2013-07-01,38.94,38.94,38.94,38.94,000,31.70
2013-06-28,38.91,38.91,38.91,38.91,000,31.68
2013-06-27,38.63,38.63,38.63,38.63,000,31.45
2013-06-26,37.86,37.86,37.86,37.86,000,30.82
2013-06-25,37.25,37.25,37.25,37.25,000,30.32
2013-06-24,36.72,36.72,36.72,36.72,000,29.89
2013-06-21,37.23,37.23,37.23,37.23,000,30.31
2013-06-20,37.23,37.23,37.23,37.23,000,30.31
2013-06-19,38.88,38.88,38.88,38.88,000,31.65
2013-06-18,39.93,39.93,39.93,39.93,000,32.51
2013-06-17,40.26,40.26,40.26,40.26,000,32.78
2013-06-14,40.37,40.37,40.37,40.37,000,32.86
2013-06-13,40.59,40.59,40.59,40.59,000,33.04
2013-06-12,39.94,39.94,39.94,39.94,000,32.51
2013-06-11,40.34,40.34,40.34,40.34,000,32.84
2013-06-10,40.98,40.98,40.98,40.98,000,33.36
2013-06-07,41.32,41.32,41.32,41.32,000,33.64
2013-06-06,41.75,41.75,41.75,41.75,000,33.99
2013-06-05,41.51,41.51,41.51,41.51,000,33.79
2013-06-04,42.16,42.16,42.16,42.16,000,34.32
2013-06-03,42.31,42.31,42.31,42.31,000,34.44
2013-05-31,42.13,42.13,42.13,42.13,000,34.30
2013-05-30,42.67,42.67,42.67,42.67,000,34.74
2013-05-29,42.77,42.77,42.77,42.77,000,34.82
2013-05-28,43.61,43.61,43.61,43.61,000,35.50
2013-05-24,43.91,43.91,43.91,43.91,000,35.75
2013-05-23,44.15,44.15,44.15,44.15,000,35.94
2013-05-22,44.17,44.17,44.17,44.17,000,35.96
2013-05-21,44.54,44.54,44.54,44.54,000,36.26
2013-05-20,44.62,44.62,44.62,44.62,000,36.32
2013-05-17,44.68,44.68,44.68,44.68,000,36.37
2013-05-16,44.69,44.69,44.69,44.69,000,36.38
2013-05-15,44.88,44.88,44.88,44.88,000,36.54
2013-05-14,44.82,44.82,44.82,44.82,000,36.49
2013-05-13,44.99,44.99,44.99,44.99,000,36.63
2013-05-10,45.07,45.07,45.07,45.07,000,36.69
2013-05-09,45.41,45.41,45.41,45.41,000,36.97
2013-05-08,45.69,45.69,45.69,45.69,000,37.20
2013-05-07,45.78,45.78,45.78,45.78,000,37.27
2013-05-06,45.34,45.34,45.34,45.34,000,36.91
2013-05-03,45.51,45.51,45.51,45.51,000,37.05
2013-05-02,45.06,45.06,45.06,45.06,000,36.68
2013-05-01,44.80,44.80,44.80,44.80,000,36.47
2013-04-30,45.36,45.36,45.36,45.36,000,36.93
2013-04-29,44.66,44.66,44.66,44.66,000,36.36
2013-04-26,44.44,44.44,44.44,44.44,000,36.18
2013-04-25,44.97,44.97,44.97,44.97,000,36.61
2013-04-24,44.72,44.72,44.72,44.72,000,36.41
2013-04-23,44.67,44.67,44.67,44.67,000,36.37
2013-04-22,44.24,44.24,44.24,44.24,000,36.02
2013-04-19,44.13,44.13,44.13,44.13,000,35.93
2013-04-18,43.70,43.70,43.70,43.70,000,35.58
2013-04-17,43.66,43.66,43.66,43.66,000,35.54
2013-04-16,44.43,44.43,44.43,44.43,000,36.17
2013-04-15,43.71,43.71,43.71,43.71,000,35.58
2013-04-12,45.39,45.39,45.39,45.39,000,36.95
2013-04-11,45.71,45.71,45.71,45.71,000,37.21
2013-04-10,45.89,45.89,45.89,45.89,000,37.36
2013-04-09,45.49,45.49,45.49,45.49,000,37.03
2013-04-08,44.83,44.83,44.83,44.83,000,36.50
2013-04-05,44.78,44.78,44.78,44.78,000,36.45
2013-04-04,44.61,44.61,44.61,44.61,000,36.32
2013-04-03,44.72,44.72,44.72,44.72,000,36.41
2013-04-02,45.11,45.11,45.11,45.11,000,36.72
2013-04-01,45.23,45.23,45.23,45.23,000,36.82
2013-03-28,45.50,45.50,45.50,45.50,000,37.04
2013-03-27,45.38,45.38,45.38,45.38,000,36.94
2013-03-26,45.15,45.15,45.15,45.15,000,36.76
2013-03-25,44.60,44.60,44.60,44.60,000,36.31
2013-03-22,44.69,44.69,44.69,44.69,000,36.38
2013-03-21,44.61,44.61,44.61,44.61,000,36.32
2013-03-20,44.93,44.93,44.93,44.93,000,36.58
2013-03-19,44.89,44.89,44.89,44.89,000,36.54
2013-03-18,45.05,45.05,45.05,45.05,000,36.67
2013-03-15,45.24,45.24,45.24,45.24,000,36.83
2013-03-14,45.64,45.64,45.64,45.64,000,37.16
2013-03-13,45.82,45.82,45.82,45.82,000,37.30
2013-03-12,46.45,46.45,46.45,46.45,000,37.81
2013-03-11,46.60,46.60,46.60,46.60,000,37.94
2013-03-08,46.75,46.75,46.75,46.75,000,38.06
2013-03-07,46.26,46.26,46.26,46.26,000,37.66
2013-03-06,46.02,46.02,46.02,46.02,000,37.46
2013-03-05,45.32,45.32,45.32,45.32,000,36.89
2013-03-04,45.28,45.28,45.28,45.28,000,36.86
2013-03-01,45.54,45.54,45.54,45.54,000,37.07
2013-02-28,45.48,45.48,45.48,45.48,000,37.02
2013-02-27,45.42,45.42,45.42,45.42,000,36.98
2013-02-26,45.23,45.23,45.23,45.23,000,36.82
2013-02-25,45.23,45.23,45.23,45.23,000,36.82
2013-02-22,45.64,45.64,45.64,45.64,000,37.16
2013-02-21,45.48,45.48,45.48,45.48,000,37.02
2013-02-20,45.93,45.93,45.93,45.93,000,37.39
2013-02-19,46.73,46.73,46.73,46.73,000,38.04
2013-02-15,46.56,46.56,46.56,46.56,000,37.90
2013-02-14,46.71,46.71,46.71,46.71,000,38.03
2013-02-13,46.82,46.82,46.82,46.82,000,38.12
2013-02-12,47.06,47.06,47.06,47.06,000,38.31
2013-02-11,47.03,47.03,47.03,47.03,000,38.29
2013-02-08,47.17,47.17,47.17,47.17,000,38.40
2013-02-07,47.14,47.14,47.14,47.14,000,38.38
2013-02-06,47.34,47.34,47.34,47.34,000,38.54
2013-02-05,47.57,47.57,47.57,47.57,000,38.73
2013-02-04,47.39,47.39,47.39,47.39,000,38.58
2013-02-01,48.02,48.02,48.02,48.02,000,39.09
2013-01-31,47.57,47.57,47.57,47.57,000,38.73
2013-01-30,47.53,47.53,47.53,47.53,000,38.69
2013-01-29,47.94,47.94,47.94,47.94,000,39.03
2013-01-28,47.57,47.57,47.57,47.57,000,38.73
2013-01-25,47.78,47.78,47.78,47.78,000,38.90
2013-01-24,47.73,47.73,47.73,47.73,000,38.86
2013-01-23,47.77,47.77,47.77,47.77,000,38.89
2013-01-22,47.83,47.83,47.83,47.83,000,38.94
2013-01-18,47.71,47.71,47.71,47.71,000,38.84
2013-01-17,47.70,47.70,47.70,47.70,000,38.83
2013-01-16,47.43,47.43,47.43,47.43,000,38.61
2013-01-15,47.35,47.35,47.35,47.35,000,38.55
2013-01-14,47.43,47.43,47.43,47.43,000,38.61
2013-01-11,47.23,47.23,47.23,47.23,000,38.45
2013-01-10,47.47,47.47,47.47,47.47,000,38.64
2013-01-09,47.06,47.06,47.06,47.06,000,38.31
2013-01-08,46.65,46.65,46.65,46.65,000,37.98
2013-01-07,47.07,47.07,47.07,47.07,000,38.32
2013-01-04,47.22,47.22,47.22,47.22,000,38.44
2013-01-03,47.02,47.02,47.02,47.02,000,38.28
2013-01-02,46.69,46.69,46.69,46.69,000,38.01
2012-12-31,46.31,46.31,46.31,46.31,000,37.70
2012-12-28,45.88,45.88,45.88,45.88,000,37.35
2012-12-27,45.73,45.73,45.73,45.73,000,37.23
2012-12-26,45.74,45.74,45.74,45.74,000,37.24
2012-12-24,45.63,45.63,45.63,45.63,000,37.15
2012-12-21,45.80,45.80,45.80,45.80,000,37.29
2012-12-20,46.08,46.08,46.08,46.08,000,37.51
2012-12-19,45.98,45.98,45.98,45.98,000,37.43
2012-12-18,45.75,45.75,45.75,45.75,000,37.24
2012-12-17,45.41,45.41,45.41,45.41,000,36.97
2012-12-14,45.35,45.35,45.35,45.35,000,36.92
2012-12-13,44.95,44.95,44.95,44.95,000,36.59
2012-12-12,45.19,45.19,45.19,45.19,000,36.79
2012-12-11,45.23,45.23,45.23,45.23,000,36.82
2012-12-10,44.89,44.89,44.89,44.89,000,36.54
2012-12-07,44.55,44.55,44.55,44.55,000,36.27
2012-12-06,48.79,48.79,48.79,48.79,000,36.12
2012-12-05,48.57,48.57,48.57,48.57,000,35.95
2012-12-04,48.14,48.14,48.14,48.14,000,35.64
2012-12-03,48.31,48.31,48.31,48.31,000,35.76
2012-11-30,48.01,48.01,48.01,48.01,000,35.54
2012-11-29,48.41,48.41,48.41,48.41,000,35.83
2012-11-28,48.01,48.01,48.01,48.01,000,35.54
2012-11-27,47.87,47.87,47.87,47.87,000,35.44
2012-11-26,48.30,48.30,48.30,48.30,000,35.75
2012-11-23,48.45,48.45,48.45,48.45,000,35.86
2012-11-21,47.88,47.88,47.88,47.88,000,35.44
2012-11-20,48.05,48.05,48.05,48.05,000,35.57
2012-11-19,48.03,48.03,48.03,48.03,000,35.55
2012-11-16,47.45,47.45,47.45,47.45,000,35.12
2012-11-15,47.52,47.52,47.52,47.52,000,35.18
2012-11-14,47.52,47.52,47.52,47.52,000,35.18
2012-11-13,48.16,48.16,48.16,48.16,000,35.65
2012-11-12,48.30,48.30,48.30,48.30,000,35.75
2012-11-09,48.42,48.42,48.42,48.42,000,35.84
2012-11-08,48.69,48.69,48.69,48.69,000,36.04
2012-11-07,49.16,49.16,49.16,49.16,000,36.39
2012-11-06,49.94,49.94,49.94,49.94,000,36.97
2012-11-05,49.54,49.54,49.54,49.54,000,36.67
2012-11-02,49.52,49.52,49.52,49.52,000,36.66
2012-11-01,49.58,49.58,49.58,49.58,000,36.70
2012-10-31,49.16,49.16,49.16,49.16,000,36.39
2012-10-26,49.55,49.55,49.55,49.55,000,36.68
2012-10-25,49.56,49.56,49.56,49.56,000,36.69
2012-10-24,49.27,49.27,49.27,49.27,000,36.47
2012-10-23,49.16,49.16,49.16,49.16,000,36.39
2012-10-22,50.07,50.07,50.07,50.07,000,37.06
2012-10-19,50.10,50.10,50.10,50.10,000,37.09
2012-10-18,50.54,50.54,50.54,50.54,000,37.41
2012-10-17,50.43,50.43,50.43,50.43,000,37.33
2012-10-16,50.12,50.12,50.12,50.12,000,37.10
2012-10-15,49.66,49.66,49.66,49.66,000,36.76
2012-10-12,49.16,49.16,49.16,49.16,000,36.39
2012-10-11,49.18,49.18,49.18,49.18,000,36.40
2012-10-10,48.92,48.92,48.92,48.92,000,36.21
2012-10-09,49.30,49.30,49.30,49.30,000,36.49
2012-10-08,49.78,49.78,49.78,49.78,000,36.85
2012-10-05,49.72,49.72,49.72,49.72,000,36.80
2012-10-04,49.75,49.75,49.75,49.75,000,36.83
2012-10-03,49.20,49.20,49.20,49.20,000,36.42
2012-10-02,49.57,49.57,49.57,49.57,000,36.69
2012-10-01,49.54,49.54,49.54,49.54,000,36.67
2012-09-28,49.26,49.26,49.26,49.26,000,36.46
2012-09-27,49.58,49.58,49.58,49.58,000,36.70
2012-09-26,49.38,49.38,49.38,49.38,000,36.55
2012-09-25,49.26,49.26,49.26,49.26,000,36.46
2012-09-24,49.99,49.99,49.99,49.99,000,37.00
2012-09-21,50.12,50.12,50.12,50.12,000,37.10
2012-09-20,50.17,50.17,50.17,50.17,000,37.14
2012-09-19,50.35,50.35,50.35,50.35,000,37.27
2012-09-18,50.49,50.49,50.49,50.49,000,37.37
2012-09-17,50.47,50.47,50.47,50.47,000,37.36
2012-09-14,50.85,50.85,50.85,50.85,000,37.64
2012-09-13,50.21,50.21,50.21,50.21,000,37.17
2012-09-12,49.08,49.08,49.08,49.08,000,36.33
2012-09-11,49.40,49.40,49.40,49.40,000,36.57
2012-09-10,49.00,49.00,49.00,49.00,000,36.27
2012-09-07,49.73,49.73,49.73,49.73,000,36.81
2012-09-06,48.79,48.79,48.79,48.79,000,36.12
2012-09-05,47.73,47.73,47.73,47.73,000,35.33
2012-09-04,47.43,47.43,47.43,47.43,000,35.11
2012-08-31,47.78,47.78,47.78,47.78,000,35.37
2012-08-30,47.60,47.60,47.60,47.60,000,35.24
2012-08-29,47.83,47.83,47.83,47.83,000,35.41
2012-08-28,48.46,48.46,48.46,48.46,000,35.87
2012-08-27,48.54,48.54,48.54,48.54,000,35.93
2012-08-24,48.83,48.83,48.83,48.83,000,36.15
2012-08-23,48.82,48.82,48.82,48.82,000,36.14
2012-08-22,49.13,49.13,49.13,49.13,000,36.37
2012-08-21,49.22,49.22,49.22,49.22,000,36.43
2012-08-20,49.65,49.65,49.65,49.65,000,36.75
2012-08-17,49.84,49.84,49.84,49.84,000,36.89
2012-08-16,49.85,49.85,49.85,49.85,000,36.90
2012-08-15,49.44,49.44,49.44,49.44,000,36.60
2012-08-14,49.39,49.39,49.39,49.39,000,36.56
2012-08-13,49.66,49.66,49.66,49.66,000,36.76
2012-08-10,50.15,50.15,50.15,50.15,000,37.12
2012-08-09,49.93,49.93,49.93,49.93,000,36.96
2012-08-08,49.87,49.87,49.87,49.87,000,36.92
2012-08-07,49.42,49.42,49.42,49.42,000,36.58
2012-08-06,49.47,49.47,49.47,49.47,000,36.62
2012-08-03,49.12,49.12,49.12,49.12,000,36.36
2012-08-02,48.12,48.12,48.12,48.12,000,35.62
2012-08-01,48.58,48.58,48.58,48.58,000,35.96
2012-07-31,48.66,48.66,48.66,48.66,000,36.02
2012-07-30,49.50,49.50,49.50,49.50,000,36.64
2012-07-27,49.58,49.58,49.58,49.58,000,36.70
2012-07-26,48.37,48.37,48.37,48.37,000,35.81
2012-07-25,47.36,47.36,47.36,47.36,000,35.06
2012-07-24,47.35,47.35,47.35,47.35,000,35.05
2012-07-23,47.62,47.62,47.62,47.62,000,35.25
2012-07-20,48.47,48.47,48.47,48.47,000,35.88
2012-07-19,49.07,49.07,49.07,49.07,000,36.32
2012-07-18,48.86,48.86,48.86,48.86,000,36.17
2012-07-17,48.76,48.76,48.76,48.76,000,36.09
2012-07-16,48.46,48.46,48.46,48.46,000,35.87
2012-07-13,48.45,48.45,48.45,48.45,000,35.86
2012-07-12,47.71,47.71,47.71,47.71,000,35.32
2012-07-11,48.05,48.05,48.05,48.05,000,35.57
2012-07-10,47.92,47.92,47.92,47.92,000,35.47
2012-07-09,48.37,48.37,48.37,48.37,000,35.81
2012-07-06,48.58,48.58,48.58,48.58,000,35.96
2012-07-05,49.15,49.15,49.15,49.15,000,36.38
2012-07-03,49.45,49.45,49.45,49.45,000,36.60
2012-07-02,48.90,48.90,48.90,48.90,000,36.20
2012-06-29,48.57,48.57,48.57,48.57,000,35.95
2012-06-28,46.57,46.57,46.57,46.57,000,34.47
2012-06-27,46.78,46.78,46.78,46.78,000,34.63
2012-06-26,46.57,46.57,46.57,46.57,000,34.47
2012-06-25,46.38,46.38,46.38,46.38,000,34.33
2012-06-22,47.35,47.35,47.35,47.35,000,35.05
2012-06-21,47.40,47.40,47.40,47.40,000,35.09
2012-06-20,48.88,48.88,48.88,48.88,000,36.18
2012-06-19,48.94,48.94,48.94,48.94,000,36.23
2012-06-18,47.60,47.60,47.60,47.60,000,35.24
2012-06-15,47.13,47.13,47.13,47.13,000,34.89
2012-06-14,46.75,46.75,46.75,46.75,000,34.61
2012-06-13,46.61,46.61,46.61,46.61,000,34.50
2012-06-12,46.82,46.82,46.82,46.82,000,34.66
2012-06-11,46.36,46.36,46.36,46.36,000,34.32
2012-06-08,47.25,47.25,47.25,47.25,000,34.98
2012-06-07,47.37,47.37,47.37,47.37,000,35.07
2012-06-06,47.03,47.03,47.03,47.03,000,34.81
2012-06-05,46.10,46.10,46.10,46.10,000,34.13
2012-06-04,46.01,46.01,46.01,46.01,000,34.06
2012-06-01,45.95,45.95,45.95,45.95,000,34.01
2012-05-31,46.87,46.87,46.87,46.87,000,34.69
2012-05-30,46.52,46.52,46.52,46.52,000,34.44
2012-05-29,47.45,47.45,47.45,47.45,000,35.12
2012-05-25,46.92,46.92,46.92,46.92,000,34.73
2012-05-24,46.52,46.52,46.52,46.52,000,34.44
2012-05-23,46.74,46.74,46.74,46.74,000,34.60
2012-05-22,46.82,46.82,46.82,46.82,000,34.66
2012-05-21,47.42,47.42,47.42,47.42,000,35.10
2012-05-18,46.70,46.70,46.70,46.70,000,34.57
2012-05-17,46.85,46.85,46.85,46.85,000,34.68
2012-05-16,47.79,47.79,47.79,47.79,000,35.38
2012-05-15,47.87,47.87,47.87,47.87,000,35.44
2012-05-14,48.64,48.64,48.64,48.64,000,36.01
2012-05-11,50.08,50.08,50.08,50.08,000,37.07
2012-05-10,50.46,50.46,50.46,50.46,000,37.35
2012-05-09,50.28,50.28,50.28,50.28,000,37.22
2012-05-08,51.08,51.08,51.08,51.08,000,37.81
2012-05-07,52.35,52.35,52.35,52.35,000,38.75
2012-05-04,51.91,51.91,51.91,51.91,000,38.43
2012-05-03,52.85,52.85,52.85,52.85,000,39.12
2012-05-02,53.07,53.07,53.07,53.07,000,39.28
2012-05-01,53.14,53.14,53.14,53.14,000,39.34
2012-04-30,52.98,52.98,52.98,52.98,000,39.22
2012-04-27,53.20,53.20,53.20,53.20,000,39.38
2012-04-26,52.96,52.96,52.96,52.96,000,39.20
2012-04-25,52.81,52.81,52.81,52.81,000,39.09
2012-04-24,52.82,52.82,52.82,52.82,000,39.10
2012-04-23,52.90,52.90,52.90,52.90,000,39.16
2012-04-20,53.73,53.73,53.73,53.73,000,39.77
2012-04-19,53.20,53.20,53.20,53.20,000,39.38
2012-04-18,53.27,53.27,53.27,53.27,000,39.43
2012-04-17,53.55,53.55,53.55,53.55,000,39.64
2012-04-16,53.39,53.39,53.39,53.39,000,39.52
2012-04-13,53.75,53.75,53.75,53.75,000,39.79
2012-04-12,54.46,54.46,54.46,54.46,000,40.31
2012-04-11,53.33,53.33,53.33,53.33,000,39.48
2012-04-10,53.29,53.29,53.29,53.29,000,39.45
2012-04-09,54.20,54.20,54.20,54.20,000,40.12
2012-04-05,54.52,54.52,54.52,54.52,000,40.36
2012-04-04,54.61,54.61,54.61,54.61,000,40.42
