Date,Open,High,Low,Close,Volume,Adj Close
2013-09-24,34.51,34.51,34.51,34.51,000,31.09
2013-09-23,34.76,34.76,34.76,34.76,000,31.31
2013-09-20,34.55,34.55,34.55,34.55,000,31.13
2013-09-19,34.86,34.86,34.86,34.86,000,31.40
2013-09-18,34.82,34.82,34.82,34.82,000,31.37
2013-09-17,34.63,34.63,34.63,34.63,000,31.20
2013-09-16,34.67,34.67,34.67,34.67,000,31.23
2013-09-13,34.19,34.19,34.19,34.19,000,30.80
2013-09-12,34.40,34.40,34.40,34.40,000,30.99
2013-09-11,34.33,34.33,34.33,34.33,000,30.93
2013-09-10,34.29,34.29,34.29,34.29,000,30.89
2013-09-09,34.08,34.08,34.08,34.08,000,30.70
2013-09-06,33.55,33.55,33.55,33.55,000,30.22
2013-09-05,33.66,33.66,33.66,33.66,000,30.32
2013-09-04,33.30,33.30,33.30,33.30,000,30.00
2013-09-03,33.33,33.33,33.33,33.33,000,30.03
2013-08-30,32.63,32.63,32.63,32.63,000,29.40
2013-08-29,32.47,32.47,32.47,32.47,000,29.25
2013-08-28,32.05,32.05,32.05,32.05,000,28.87
2013-08-27,32.27,32.27,32.27,32.27,000,29.07
2013-08-26,32.74,32.74,32.74,32.74,000,29.50
2013-08-23,32.63,32.63,32.63,32.63,000,29.40
2013-08-22,32.47,32.47,32.47,32.47,000,29.25
2013-08-21,32.38,32.38,32.38,32.38,000,29.17
2013-08-20,32.43,32.43,32.43,32.43,000,29.22
2013-08-19,33.09,33.09,33.09,33.09,000,29.81
2013-08-16,33.20,33.20,33.20,33.20,000,29.91
2013-08-15,32.90,32.90,32.90,32.90,000,29.64
2013-08-14,33.26,33.26,33.26,33.26,000,29.96
2013-08-13,33.26,33.26,33.26,33.26,000,29.96
2013-08-12,32.73,32.73,32.73,32.73,000,29.49
2013-08-09,32.29,32.29,32.29,32.29,000,29.09
2013-08-08,32.05,32.05,32.05,32.05,000,28.87
2013-08-07,31.99,31.99,31.99,31.99,000,28.82
2013-08-06,32.51,32.51,32.51,32.51,000,29.29
2013-08-05,32.58,32.58,32.58,32.58,000,29.35
2013-08-02,32.43,32.43,32.43,32.43,000,29.22
2013-08-01,32.29,32.29,32.29,32.29,000,29.09
2013-07-31,31.85,31.85,31.85,31.85,000,28.69
2013-07-30,31.90,31.90,31.90,31.90,000,28.74
2013-07-29,31.71,31.71,31.71,31.71,000,28.57
2013-07-26,32.02,32.02,32.02,32.02,000,28.85
2013-07-25,32.01,32.01,32.01,32.01,000,28.84
2013-07-24,32.00,32.00,32.00,32.00,000,28.83
2013-07-23,31.87,31.87,31.87,31.87,000,28.71
2013-07-22,31.23,31.23,31.23,31.23,000,28.13
2013-07-19,31.17,31.17,31.17,31.17,000,28.08
2013-07-18,31.35,31.35,31.35,31.35,000,28.24
2013-07-17,31.67,31.67,31.67,31.67,000,28.53
2013-07-16,31.68,31.68,31.68,31.68,000,28.54
2013-07-15,31.61,31.61,31.61,31.61,000,28.48
2013-07-12,31.39,31.39,31.39,31.39,000,28.28
2013-07-11,31.39,31.39,31.39,31.39,000,28.28
2013-07-10,30.47,30.47,30.47,30.47,000,27.45
2013-07-09,30.25,30.25,30.25,30.25,000,27.25
2013-07-08,30.28,30.28,30.28,30.28,000,27.28
2013-07-05,30.60,30.60,30.60,30.60,000,27.57
2013-07-03,30.23,30.23,30.23,30.23,000,27.23
2013-07-02,31.03,31.03,31.03,31.03,000,27.95
2013-07-01,31.14,31.14,31.14,31.14,000,28.05
2013-06-28,31.05,31.05,31.05,31.05,000,27.97
2013-06-27,30.56,30.56,30.56,30.56,000,27.53
2013-06-26,30.32,30.32,30.32,30.32,000,27.31
2013-06-25,29.48,29.48,29.48,29.48,000,26.56
2013-06-24,29.57,29.57,29.57,29.57,000,26.64
2013-06-21,30.55,30.55,30.55,30.55,000,27.52
2013-06-20,30.55,30.55,30.55,30.55,000,27.52
2013-06-19,31.75,31.75,31.75,31.75,000,28.60
2013-06-18,32.02,32.02,32.02,32.02,000,28.85
2013-06-17,31.80,31.80,31.80,31.80,000,28.65
2013-06-14,31.43,31.43,31.43,31.43,000,28.31
2013-06-13,31.73,31.73,31.73,31.73,000,28.59
2013-06-12,31.68,31.68,31.68,31.68,000,28.54
2013-06-11,31.83,31.83,31.83,31.83,000,28.68
2013-06-10,32.42,32.42,32.42,32.42,000,29.21
2013-06-07,32.57,32.57,32.57,32.57,000,29.34
2013-06-06,32.35,32.35,32.35,32.35,000,29.14
2013-06-05,32.35,32.35,32.35,32.35,000,29.14
2013-06-04,32.81,32.81,32.81,32.81,000,29.56
2013-06-03,32.80,32.80,32.80,32.80,000,29.55
2013-05-31,32.90,32.90,32.90,32.90,000,29.64
2013-05-30,32.97,32.97,32.97,32.97,000,29.70
2013-05-29,33.13,33.13,33.13,33.13,000,29.85
2013-05-28,33.30,33.30,33.30,33.30,000,30.00
2013-05-24,32.76,32.76,32.76,32.76,000,29.51
2013-05-23,32.59,32.59,32.59,32.59,000,29.36
2013-05-22,33.25,33.25,33.25,33.25,000,29.95
2013-05-21,33.45,33.45,33.45,33.45,000,30.13
2013-05-20,33.60,33.60,33.60,33.60,000,30.27
2013-05-17,33.32,33.32,33.32,33.32,000,30.02
2013-05-16,33.19,33.19,33.19,33.19,000,29.90
2013-05-15,33.04,33.04,33.04,33.04,000,29.77
2013-05-14,33.05,33.05,33.05,33.05,000,29.77
2013-05-13,32.98,32.98,32.98,32.98,000,29.71
2013-05-10,33.39,33.39,33.39,33.39,000,30.08
2013-05-09,33.30,33.30,33.30,33.30,000,30.00
2013-05-08,33.40,33.40,33.40,33.40,000,30.09
2013-05-07,33.12,33.12,33.12,33.12,000,29.84
2013-05-06,32.89,32.89,32.89,32.89,000,29.63
2013-05-03,32.69,32.69,32.69,32.69,000,29.45
2013-05-02,32.32,32.32,32.32,32.32,000,29.12
2013-05-01,32.30,32.30,32.30,32.30,000,29.10
2013-04-30,32.32,32.32,32.32,32.32,000,29.12
2013-04-29,32.11,32.11,32.11,32.11,000,28.93
2013-04-26,32.03,32.03,32.03,32.03,000,28.86
2013-04-25,31.92,31.92,31.92,31.92,000,28.76
2013-04-24,31.72,31.72,31.72,31.72,000,28.58
2013-04-23,31.55,31.55,31.55,31.55,000,28.42
2013-04-22,31.54,31.54,31.54,31.54,000,28.41
2013-04-19,31.38,31.38,31.38,31.38,000,28.27
2013-04-18,30.50,30.50,30.50,30.50,000,27.48
2013-04-17,30.27,30.27,30.27,30.27,000,27.27
2013-04-16,30.41,30.41,30.41,30.41,000,27.40
2013-04-15,29.95,29.95,29.95,29.95,000,26.98
2013-04-12,30.67,30.67,30.67,30.67,000,27.63
2013-04-11,30.78,30.78,30.78,30.78,000,27.73
2013-04-10,30.81,30.81,30.81,30.81,000,27.76
2013-04-09,30.24,30.24,30.24,30.24,000,27.24
2013-04-08,29.85,29.85,29.85,29.85,000,26.89
2013-04-05,29.89,29.89,29.89,29.89,000,26.93
2013-04-04,30.69,30.69,30.69,30.69,000,27.65
2013-04-03,30.44,30.44,30.44,30.44,000,27.42
2013-04-02,30.65,30.65,30.65,30.65,000,27.61
2013-04-01,30.73,30.73,30.73,30.73,000,27.68
2013-03-28,30.77,30.77,30.77,30.77,000,27.72
2013-03-27,31.02,31.02,31.02,31.02,000,27.95
2013-03-26,30.77,30.77,30.77,30.77,000,27.72
2013-03-25,30.57,30.57,30.57,30.57,000,27.54
2013-03-22,30.66,30.66,30.66,30.66,000,27.62
2013-03-21,30.71,30.71,30.71,30.71,000,27.67
2013-03-20,30.64,30.64,30.64,30.64,000,27.60
2013-03-19,30.20,30.20,30.20,30.20,000,27.21
2013-03-18,30.07,30.07,30.07,30.07,000,27.09
2013-03-15,30.74,30.74,30.74,30.74,000,27.69
2013-03-14,31.06,31.06,31.06,31.06,000,27.98
2013-03-13,30.97,30.97,30.97,30.97,000,27.90
2013-03-12,31.34,31.34,31.34,31.34,000,28.23
2013-03-11,31.63,31.63,31.63,31.63,000,28.50
2013-03-08,31.77,31.77,31.77,31.77,000,28.62
2013-03-07,31.58,31.58,31.58,31.58,000,28.45
2013-03-06,31.67,31.67,31.67,31.67,000,28.53
2013-03-05,31.45,31.45,31.45,31.45,000,28.33
2013-03-04,31.17,31.17,31.17,31.17,000,28.08
2013-03-01,31.66,31.66,31.66,31.66,000,28.52
2013-02-28,31.58,31.58,31.58,31.58,000,28.45
2013-02-27,31.22,31.22,31.22,31.22,000,28.13
2013-02-26,30.60,30.60,30.60,30.60,000,27.57
2013-02-25,30.55,30.55,30.55,30.55,000,27.52
2013-02-22,31.07,31.07,31.07,31.07,000,27.99
2013-02-21,31.17,31.17,31.17,31.17,000,28.08
2013-02-20,31.50,31.50,31.50,31.50,000,28.38
2013-02-19,31.53,31.53,31.53,31.53,000,28.40
2013-02-15,31.95,31.95,31.95,31.95,000,28.78
2013-02-14,31.81,31.81,31.81,31.81,000,28.66
2013-02-13,31.66,31.66,31.66,31.66,000,28.52
2013-02-12,31.67,31.67,31.67,31.67,000,28.53
2013-02-11,31.63,31.63,31.63,31.63,000,28.50
2013-02-08,31.47,31.47,31.47,31.47,000,28.35
2013-02-07,31.38,31.38,31.38,31.38,000,28.27
2013-02-06,31.62,31.62,31.62,31.62,000,28.49
2013-02-05,31.72,31.72,31.72,31.72,000,28.58
2013-02-04,31.68,31.68,31.68,31.68,000,28.54
2013-02-01,31.88,31.88,31.88,31.88,000,28.72
2013-01-31,31.85,31.85,31.85,31.85,000,28.69
2013-01-30,32.00,32.00,32.00,32.00,000,28.83
2013-01-29,31.83,31.83,31.83,31.83,000,28.68
2013-01-28,31.63,31.63,31.63,31.63,000,28.50
2013-01-25,31.51,31.51,31.51,31.51,000,28.39
2013-01-24,31.71,31.71,31.71,31.71,000,28.57
2013-01-23,31.86,31.86,31.86,31.86,000,28.70
2013-01-22,31.93,31.93,31.93,31.93,000,28.77
2013-01-18,31.77,31.77,31.77,31.77,000,28.62
2013-01-17,31.62,31.62,31.62,31.62,000,28.49
2013-01-16,31.46,31.46,31.46,31.46,000,28.34
2013-01-15,31.52,31.52,31.52,31.52,000,28.40
2013-01-14,31.56,31.56,31.56,31.56,000,28.43
2013-01-11,31.39,31.39,31.39,31.39,000,28.28
2013-01-10,31.60,31.60,31.60,31.60,000,28.47
2013-01-09,31.37,31.37,31.37,31.37,000,28.26
2013-01-08,31.12,31.12,31.12,31.12,000,28.04
2013-01-07,31.48,31.48,31.48,31.48,000,28.36
2013-01-04,31.43,31.43,31.43,31.43,000,28.31
2013-01-03,31.40,31.40,31.40,31.40,000,28.29
2013-01-02,31.35,31.35,31.35,31.35,000,28.24
2012-12-31,30.66,30.66,30.66,30.66,000,27.62
2012-12-28,30.18,30.18,30.18,30.18,000,27.19
2012-12-27,30.05,30.05,30.05,30.05,000,27.07
2012-12-26,29.97,29.97,29.97,29.97,000,27.00
2012-12-24,29.93,29.93,29.93,29.93,000,26.96
2012-12-21,29.86,29.86,29.86,29.86,000,26.90
2012-12-20,30.29,30.29,30.29,30.29,000,27.29
2012-12-19,30.16,30.16,30.16,30.16,000,27.17
2012-12-18,30.21,30.21,30.21,30.21,000,27.22
2012-12-17,30.07,30.07,30.07,30.07,000,27.09
2012-12-14,30.19,30.19,30.19,30.19,000,27.20
2012-12-13,30.06,30.06,30.06,30.06,000,27.08
2012-12-12,30.15,30.15,30.15,30.15,000,27.16
2012-12-11,29.80,29.80,29.80,29.80,000,26.85
2012-12-10,29.81,29.81,29.81,29.81,000,26.86
2012-12-07,29.83,29.83,29.83,29.83,000,26.87
2012-12-06,30.11,30.11,30.11,30.11,000,26.74
2012-12-05,30.02,30.02,30.02,30.02,000,26.66
2012-12-04,29.60,29.60,29.60,29.60,000,26.29
2012-12-03,29.68,29.68,29.68,29.68,000,26.36
2012-11-30,29.91,29.91,29.91,29.91,000,26.56
2012-11-29,29.65,29.65,29.65,29.65,000,26.33
2012-11-28,29.38,29.38,29.38,29.38,000,26.09
2012-11-27,29.40,29.40,29.40,29.40,000,26.11
2012-11-26,29.40,29.40,29.40,29.40,000,26.11
2012-11-23,29.45,29.45,29.45,29.45,000,26.15
2012-11-21,28.81,28.81,28.81,28.81,000,25.58
2012-11-20,28.56,28.56,28.56,28.56,000,25.36
2012-11-19,28.86,28.86,28.86,28.86,000,25.63
2012-11-16,28.37,28.37,28.37,28.37,000,25.19
2012-11-15,28.40,28.40,28.40,28.40,000,25.22
2012-11-14,28.38,28.38,28.38,28.38,000,25.20
2012-11-13,28.45,28.45,28.45,28.45,000,25.26
2012-11-12,28.87,28.87,28.87,28.87,000,25.64
2012-11-09,28.88,28.88,28.88,28.88,000,25.65
2012-11-08,28.61,28.61,28.61,28.61,000,25.41
2012-11-07,28.80,28.80,28.80,28.80,000,25.58
2012-11-06,29.53,29.53,29.53,29.53,000,26.22
2012-11-05,29.35,29.35,29.35,29.35,000,26.06
2012-11-02,29.43,29.43,29.43,29.43,000,26.13
2012-11-01,29.50,29.50,29.50,29.50,000,26.20
2012-10-31,28.74,28.74,28.74,28.74,000,25.52
2012-10-26,28.42,28.42,28.42,28.42,000,25.24
2012-10-25,28.73,28.73,28.73,28.73,000,25.51
2012-10-24,28.72,28.72,28.72,28.72,000,25.50
2012-10-23,28.22,28.22,28.22,28.22,000,25.06
2012-10-22,28.62,28.62,28.62,28.62,000,25.42
2012-10-19,28.07,28.07,28.07,28.07,000,24.93
2012-10-18,28.55,28.55,28.55,28.55,000,25.35
2012-10-17,28.28,28.28,28.28,28.28,000,25.11
2012-10-16,28.30,28.30,28.30,28.30,000,25.13
2012-10-15,27.89,27.89,27.89,27.89,000,24.77
2012-10-12,27.84,27.84,27.84,27.84,000,24.72
2012-10-11,27.71,27.71,27.71,27.71,000,24.61
2012-10-10,27.69,27.69,27.69,27.69,000,24.59
2012-10-09,27.76,27.76,27.76,27.76,000,24.65
2012-10-08,27.81,27.81,27.81,27.81,000,24.70
2012-10-05,28.18,28.18,28.18,28.18,000,25.02
2012-10-04,27.96,27.96,27.96,27.96,000,24.83
2012-10-03,27.98,27.98,27.98,27.98,000,24.85
2012-10-02,27.94,27.94,27.94,27.94,000,24.81
2012-10-01,27.89,27.89,27.89,27.89,000,24.77
2012-09-28,27.91,27.91,27.91,27.91,000,24.78
2012-09-27,27.70,27.70,27.70,27.70,000,24.60
2012-09-26,27.32,27.32,27.32,27.32,000,24.26
2012-09-25,27.38,27.38,27.38,27.38,000,24.31
2012-09-24,27.65,27.65,27.65,27.65,000,24.55
2012-09-21,27.57,27.57,27.57,27.57,000,24.48
2012-09-20,27.44,27.44,27.44,27.44,000,24.37
2012-09-19,27.83,27.83,27.83,27.83,000,24.71
2012-09-18,27.61,27.61,27.61,27.61,000,24.52
2012-09-17,27.75,27.75,27.75,27.75,000,24.64
2012-09-14,27.90,27.90,27.90,27.90,000,24.78
2012-09-13,27.57,27.57,27.57,27.57,000,24.48
2012-09-12,27.08,27.08,27.08,27.08,000,24.05
2012-09-11,26.80,26.80,26.80,26.80,000,23.80
2012-09-10,26.74,26.74,26.74,26.74,000,23.75
2012-09-07,26.57,26.57,26.57,26.57,000,23.59
2012-09-06,26.16,26.16,26.16,26.16,000,23.23
2012-09-05,25.73,25.73,25.73,25.73,000,22.85
2012-09-04,26.04,26.04,26.04,26.04,000,23.12
2012-08-31,26.02,26.02,26.02,26.02,000,23.11
2012-08-30,26.06,26.06,26.06,26.06,000,23.14
2012-08-29,26.31,26.31,26.31,26.31,000,23.36
2012-08-28,26.34,26.34,26.34,26.34,000,23.39
2012-08-27,26.44,26.44,26.44,26.44,000,23.48
2012-08-24,26.62,26.62,26.62,26.62,000,23.64
2012-08-23,26.65,26.65,26.65,26.65,000,23.67
2012-08-22,26.65,26.65,26.65,26.65,000,23.67
2012-08-21,26.91,26.91,26.91,26.91,000,23.90
2012-08-20,26.80,26.80,26.80,26.80,000,23.80
2012-08-17,26.79,26.79,26.79,26.79,000,23.79
2012-08-16,26.62,26.62,26.62,26.62,000,23.64
2012-08-15,26.59,26.59,26.59,26.59,000,23.61
2012-08-14,26.76,26.76,26.76,26.76,000,23.76
2012-08-13,26.59,26.59,26.59,26.59,000,23.61
2012-08-10,26.78,26.78,26.78,26.78,000,23.78
2012-08-09,26.88,26.88,26.88,26.88,000,23.87
2012-08-08,26.58,26.58,26.58,26.58,000,23.60
2012-08-07,26.64,26.64,26.64,26.64,000,23.66
2012-08-06,26.51,26.51,26.51,26.51,000,23.54
2012-08-03,26.50,26.50,26.50,26.50,000,23.53
2012-08-02,26.17,26.17,26.17,26.17,000,23.24
2012-08-01,26.36,26.36,26.36,26.36,000,23.41
2012-07-31,26.22,26.22,26.22,26.22,000,23.28
2012-07-30,25.94,25.94,25.94,25.94,000,23.04
2012-07-27,26.17,26.17,26.17,26.17,000,23.24
2012-07-26,25.58,25.58,25.58,25.58,000,22.72
2012-07-25,25.21,25.21,25.21,25.21,000,22.39
2012-07-24,25.45,25.45,25.45,25.45,000,22.60
2012-07-23,25.52,25.52,25.52,25.52,000,22.66
2012-07-20,26.17,26.17,26.17,26.17,000,23.24
2012-07-19,26.21,26.21,26.21,26.21,000,23.28
2012-07-18,26.10,26.10,26.10,26.10,000,23.18
2012-07-17,26.19,26.19,26.19,26.19,000,23.26
2012-07-16,25.86,25.86,25.86,25.86,000,22.96
2012-07-13,26.14,26.14,26.14,26.14,000,23.21
2012-07-12,25.73,25.73,25.73,25.73,000,22.85
2012-07-11,26.16,26.16,26.16,26.16,000,23.23
2012-07-10,26.12,26.12,26.12,26.12,000,23.20
2012-07-09,26.22,26.22,26.22,26.22,000,23.28
2012-07-06,26.72,26.72,26.72,26.72,000,23.73
2012-07-05,26.55,26.55,26.55,26.55,000,23.58
2012-07-03,26.64,26.64,26.64,26.64,000,23.66
2012-07-02,26.41,26.41,26.41,26.41,000,23.45
2012-06-29,26.40,26.40,26.40,26.40,000,23.44
2012-06-28,25.51,25.51,25.51,25.51,000,22.65
2012-06-27,25.78,25.78,25.78,25.78,000,22.89
2012-06-26,25.46,25.46,25.46,25.46,000,22.61
2012-06-25,25.52,25.52,25.52,25.52,000,22.66
2012-06-22,25.79,25.79,25.79,25.79,000,22.90
2012-06-21,25.70,25.70,25.70,25.70,000,22.82
2012-06-20,26.64,26.64,26.64,26.64,000,23.66
2012-06-19,26.55,26.55,26.55,26.55,000,23.58
2012-06-18,26.47,26.47,26.47,26.47,000,23.51
2012-06-15,26.25,26.25,26.25,26.25,000,23.31
2012-06-14,25.86,25.86,25.86,25.86,000,22.96
2012-06-13,26.15,26.15,26.15,26.15,000,23.22
2012-06-12,26.00,26.00,26.00,26.00,000,23.09
2012-06-11,25.45,25.45,25.45,25.45,000,22.60
2012-06-08,25.60,25.60,25.60,25.60,000,22.73
2012-06-07,25.48,25.48,25.48,25.48,000,22.63
2012-06-06,25.61,25.61,25.61,25.61,000,22.74
2012-06-05,24.95,24.95,24.95,24.95,000,22.16
2012-06-04,24.80,24.80,24.80,24.80,000,22.02
2012-06-01,25.08,25.08,25.08,25.08,000,22.27
2012-05-31,25.78,25.78,25.78,25.78,000,22.89
2012-05-30,25.67,25.67,25.67,25.67,000,22.80
2012-05-29,26.23,26.23,26.23,26.23,000,23.29
2012-05-25,25.31,25.31,25.31,25.31,000,22.48
2012-05-24,25.36,25.36,25.36,25.36,000,22.52
2012-05-23,25.44,25.44,25.44,25.44,000,22.59
2012-05-22,25.84,25.84,25.84,25.84,000,22.95
2012-05-21,25.75,25.75,25.75,25.75,000,22.87
2012-05-18,25.46,25.46,25.46,25.46,000,22.61
2012-05-17,25.46,25.46,25.46,25.46,000,22.61
2012-05-16,25.76,25.76,25.76,25.76,000,22.88
2012-05-15,26.28,26.28,26.28,26.28,000,23.34
2012-05-14,26.34,26.34,26.34,26.34,000,23.39
2012-05-11,26.73,26.73,26.73,26.73,000,23.74
2012-05-10,26.99,26.99,26.99,26.99,000,23.97
2012-05-09,27.08,27.08,27.08,27.08,000,24.05
2012-05-08,27.52,27.52,27.52,27.52,000,24.44
2012-05-07,27.82,27.82,27.82,27.82,000,24.70
2012-05-04,27.94,27.94,27.94,27.94,000,24.81
2012-05-03,28.44,28.44,28.44,28.44,000,25.26
2012-05-02,28.57,28.57,28.57,28.57,000,25.37
2012-05-01,28.34,28.34,28.34,28.34,000,25.17
2012-04-30,28.31,28.31,28.31,28.31,000,25.14
2012-04-27,28.03,28.03,28.03,28.03,000,24.89
2012-04-26,28.14,28.14,28.14,28.14,000,24.99
2012-04-25,27.94,27.94,27.94,27.94,000,24.81
2012-04-24,27.78,27.78,27.78,27.78,000,24.67
2012-04-23,27.77,27.77,27.77,27.77,000,24.66
2012-04-20,28.22,28.22,28.22,28.22,000,25.06
2012-04-19,28.29,28.29,28.29,28.29,000,25.12
2012-04-18,28.13,28.13,28.13,28.13,000,24.98
2012-04-17,28.21,28.21,28.21,28.21,000,25.05
2012-04-16,28.11,28.11,28.11,28.11,000,24.96
2012-04-13,28.03,28.03,28.03,28.03,000,24.89
2012-04-12,28.02,28.02,28.02,28.02,000,24.88
2012-04-11,27.53,27.53,27.53,27.53,000,24.45
2012-04-10,27.27,27.27,27.27,27.27,000,24.22
2012-04-09,27.59,27.59,27.59,27.59,000,24.50
2012-04-05,27.98,27.98,27.98,27.98,000,24.85
2012-04-04,27.63,27.63,27.63,27.63,000,24.54
